tract,state_abbr,year,annual_change,hpi,hpi1990,hpi2000,,,,
24021773500,MD,1987,7.81,107.81,69.19,63.71,,,,
24021773500,MD,1988,24.57,134.3,86.18,79.36,,,,
24021773500,MD,1989,13.1,151.89,97.47,89.76,,,,
24021773500,MD,1990,2.59,155.82,100,92.09,,,,
24021773500,MD,1991,0.07,155.94,100.07,92.15,,,,
24021773500,MD,1992,1.06,157.58,101.13,93.13,,,,
24021773500,MD,1993,-0.82,156.29,100.3,92.36,,,,
24021773500,MD,1994,-0.09,156.16,100.21,92.28,,,,
24021773500,MD,1995,-0.95,154.67,99.26,91.4,,,,
24021773500,MD,1996,2.92,159.18,102.16,94.07,,,,
24021773500,MD,1997,2.4,163,104.61,96.33,,,,
24021773500,MD,1998,0.2,163.33,104.82,96.52,,,,
24021773500,MD,1999,2.44,167.31,107.37,98.87,,,,
24021773500,MD,2000,1.14,169.22,108.59,100,,,,
24021773500,MD,2001,8.27,183.22,117.58,108.27,,,,
24021773500,MD,2002,11.56,204.4,131.18,120.8,,,,
24021773500,MD,2003,7.3,219.33,140.76,129.62,,,,
24021773500,MD,2004,19.74,262.63,168.54,155.2,,,,
24021773500,MD,2005,27.4,334.58,214.72,197.73,,,,
24021773500,MD,2006,5.13,351.73,225.72,207.86,,,,
24021773500,MD,2007,-0.6,349.61,224.36,206.61,,,,
24021773500,MD,2008,-11.66,308.83,198.19,182.51,,,,
24021773500,MD,2009,-11.39,273.66,175.62,161.72,,,,
24021773500,MD,2010,-3.29,264.66,169.84,156.4,,,,
24021773500,MD,2011,-7.31,245.32,157.43,144.97,,,,
24021773500,MD,2012,-1.02,242.81,155.83,143.49,,,,
24021773500,MD,2013,2.21,248.17,159.27,146.66,,,,
24021773500,MD,2014,5.13,260.9,167.43,154.18,,,,
24021773500,MD,2015,8.29,282.53,181.31,166.96,,,,
24021773500,MD,2016,,,,,,,,
24021773500,MD,2017,,275.42,176.75,162.76,,,,
24021773500,MD,2018,15.4,317.84,203.97,187.83,,,,
24021773500,MD,2019,5.36,334.87,214.9,197.9,,,,
24021775302,MD,1992,,100,,87.48,,,,
24021775302,MD,1993,-4.37,95.63,,83.66,,,,
24021775302,MD,1994,6.38,101.74,,89,,,,
24021775302,MD,1995,7,108.86,,95.23,,,,
24021775302,MD,1996,-7.4,100.8,,88.18,,,,
24021775302,MD,1997,-0.83,99.96,,87.45,,,,
24021775302,MD,1998,2.32,102.28,,89.47,,,,
24021775302,MD,1999,1.42,103.73,,90.74,,,,
24021775302,MD,2000,10.2,114.31,,100,,,,
24021775302,MD,2001,4.93,119.94,,104.93,,,,
24021775302,MD,2002,6.89,128.21,,112.16,,,,
24021775302,MD,2003,9.93,140.95,,123.3,,,,
24021775302,MD,2004,17.81,166.06,,145.27,,,,
24021775302,MD,2005,17.28,194.75,,170.37,,,,
24021775302,MD,2006,15.07,224.09,,196.03,,,,
24021775302,MD,2007,-0.42,223.14,,195.2,,,,
24021775302,MD,2008,-10.29,200.18,,175.12,,,,
24021775302,MD,2009,-10.51,179.14,,156.71,,,,
24021775302,MD,2010,-9.89,161.42,,141.21,,,,
24021775302,MD,2011,-5.88,151.93,,132.91,,,,
24021775302,MD,2012,-3.81,146.14,,127.85,,,,
24021775302,MD,2013,1.2,147.9,,129.38,,,,
24021775302,MD,2014,3.29,152.76,,133.63,,,,
24021775302,MD,2015,3.57,158.21,,138.41,,,,
24021775302,MD,2016,4.13,164.74,,144.12,,,,
24021775302,MD,2017,8.3,178.41,,156.07,,,,
24021775302,MD,2018,-1.33,176.03,,153.99,,,,
24021775302,MD,2019,1.54,178.73,,156.36,,,,
24021775400,MD,1991,,100,,88.67,,,,
24021775400,MD,1992,3.04,103.04,,91.37,,,,
24021775400,MD,1993,1.94,105.04,,93.14,,,,
24021775400,MD,1994,-5.02,99.76,,88.46,,,,
24021775400,MD,1995,5.06,104.81,,92.94,,,,
24021775400,MD,1996,-2.32,102.38,,90.78,,,,
24021775400,MD,1997,9.29,111.89,,99.22,,,,
24021775400,MD,1998,-0.69,111.12,,98.53,,,,
24021775400,MD,1999,-1.58,109.36,,96.97,,,,
24021775400,MD,2000,3.12,112.78,,100,,,,
24021775400,MD,2001,8.29,122.12,,108.29,,,,
24021775400,MD,2002,7.12,130.82,,116,,,,
24021775400,MD,2003,10.38,144.4,,128.04,,,,
24021775400,MD,2004,20.42,173.89,,154.19,,,,
24021775400,MD,2005,21.43,211.15,,187.23,,,,
24021775400,MD,2006,13.99,240.68,,213.42,,,,
24021775400,MD,2007,1.95,245.38,,217.58,,,,
24021775400,MD,2008,-13.48,212.31,,188.26,,,,
24021775400,MD,2009,-12.56,185.65,,164.62,,,,
24021775400,MD,2010,-10.87,165.47,,146.73,,,,
24021775400,MD,2011,-4.91,157.35,,139.52,,,,
24021775400,MD,2012,-6.01,147.89,,131.13,,,,
24021775400,MD,2013,4.84,155.05,,137.49,,,,
24021775400,MD,2014,3.35,160.24,,142.09,,,,
24021775400,MD,2015,2.07,163.55,,145.02,,,,
24021775400,MD,2016,4.92,171.6,,152.16,,,,
24021775400,MD,2017,9.85,188.5,,167.15,,,,
24021775400,MD,2018,3.21,194.55,,172.51,,,,
24021775400,MD,2019,3.22,200.83,,178.08,,,,
24021775600,MD,1993,,100,,90.05,,,,
24021775600,MD,1994,-0.31,99.69,,89.77,,,,
24021775600,MD,1995,6.2,105.87,,95.33,,,,
24021775600,MD,1996,-8.16,97.23,,87.56,,,,
24021775600,MD,1997,10.65,107.59,,96.88,,,,
24021775600,MD,1998,-1.13,106.37,,95.79,,,,
24021775600,MD,1999,4.31,110.96,,99.92,,,,
24021775600,MD,2000,0.08,111.05,,100,,,,
24021775600,MD,2001,11.89,124.26,,111.89,,,,
24021775600,MD,2002,11.11,138.07,,124.33,,,,
24021775600,MD,2003,13.81,157.14,,141.5,,,,
24021775600,MD,2004,15.57,181.61,,163.53,,,,
24021775600,MD,2005,21.85,221.28,,199.26,,,,
24021775600,MD,2006,7.34,237.52,,213.88,,,,
24021775600,MD,2007,-1.49,233.97,,210.69,,,,
24021775600,MD,2008,-3.29,226.28,,203.76,,,,
24021775600,MD,2009,-8.79,206.39,,185.85,,,,
24021775600,MD,2010,-10.92,183.85,,165.55,,,,
24021775600,MD,2011,1.07,185.82,,167.33,,,,
24021775600,MD,2012,-1.42,183.18,,164.95,,,,
24021775600,MD,2013,-0.95,181.43,,163.37,,,,
24021775600,MD,2014,12.86,204.75,,184.38,,,,
24021775600,MD,2015,,,,,,,,
24021775600,MD,2016,,183.93,,165.62,,,,
24021775600,MD,2017,21.01,222.58,,200.43,,,,
24021775600,MD,2018,19.08,265.05,,238.68,,,,
24021775600,MD,2019,,,,,,,,
24023000100,MD,1998,,100,,103.41,,,,
24023000100,MD,1999,-0.08,99.92,,103.33,,,,
24023000100,MD,2000,-3.22,96.7,,100,,,,
24023000100,MD,2001,18.73,114.81,,118.73,,,,
24023000100,MD,2002,0,114.82,,118.73,,,,
24023000100,MD,2003,10.48,126.85,,131.17,,,,
24023000100,MD,2004,7.05,135.79,,140.42,,,,
24023000100,MD,2005,11.68,151.65,,156.82,,,,
24023000100,MD,2006,12.93,171.26,,177.1,,,,
24023000100,MD,2007,9.88,188.18,,194.59,,,,
24023000100,MD,2008,-3.7,181.22,,187.4,,,,
24023000100,MD,2009,-8.34,166.1,,171.77,,,,
24023000100,MD,2010,2.01,169.44,,175.22,,,,
24023000100,MD,2011,-8.24,155.48,,160.79,,,,
24023000100,MD,2012,0.98,157.01,,162.36,,,,
24023000100,MD,2013,0.16,157.26,,162.62,,,,
24023000100,MD,2014,-16.82,130.8,,135.26,,,,
24023000100,MD,2015,23.31,161.3,,166.79,,,,
24023000100,MD,2016,-2.15,157.83,,163.21,,,,
24023000100,MD,2017,0.01,157.84,,163.22,,,,
24023000100,MD,2018,-7.03,146.75,,151.75,,,,
24023000100,MD,2019,20.53,176.87,,182.9,,,,
24023000200,MD,2003,,100,,,,,,
24023000200,MD,2004,17.27,117.27,,,,,,
24023000200,MD,2005,12.2,131.57,,,,,,
24023000200,MD,2006,10.73,145.69,,,,,,
24023000200,MD,2007,3.95,151.44,,,,,,
24023000200,MD,2008,0.93,152.85,,,,,,
24023000200,MD,2009,0.21,153.17,,,,,,
24023000200,MD,2010,-9.47,138.66,,,,,,
24023000200,MD,2011,-1.52,136.56,,,,,,
24023000200,MD,2012,4.14,142.21,,,,,,
24023000200,MD,2013,-9.18,129.15,,,,,,
24023000200,MD,2014,1.46,131.03,,,,,,
24023000200,MD,2015,-1.82,128.65,,,,,,
24023000200,MD,2016,4.08,133.89,,,,,,
24023000200,MD,2017,-7.4,123.98,,,,,,
24023000200,MD,2018,,,,,,,,
24023000200,MD,2019,,125.62,,,,,,
24023000300,MD,2001,,100,,,,,,
24023000300,MD,2002,2.17,102.17,,,,,,
24023000300,MD,2003,8.06,110.4,,,,,,
24023000300,MD,2004,5.69,116.68,,,,,,
24023000300,MD,2005,17.15,136.7,,,,,,
24023000300,MD,2006,7.98,147.61,,,,,,
24023000300,MD,2007,-3.26,142.79,,,,,,
24023000300,MD,2008,15.83,165.4,,,,,,
24023000300,MD,2009,-11.78,145.91,,,,,,
24023000300,MD,2010,1.18,147.64,,,,,,
24023000300,MD,2011,6.68,157.49,,,,,,
24023000300,MD,2012,-16.31,131.8,,,,,,
24023000300,MD,2013,3.88,136.91,,,,,,
24023000300,MD,2014,6.14,145.32,,,,,,
24023000300,MD,2015,-10.13,130.6,,,,,,
24023000300,MD,2016,-2.9,126.81,,,,,,
24023000300,MD,2017,10.52,140.16,,,,,,
24023000300,MD,2018,-4.38,134.02,,,,,,
24023000300,MD,2019,17.69,157.73,,,,,,
24023000400,MD,2003,,100,,,,,,
24023000400,MD,2004,8.12,108.12,,,,,,
24023000400,MD,2005,23.65,133.7,,,,,,
24023000400,MD,2006,-1.77,131.34,,,,,,
24023000400,MD,2007,11.59,146.56,,,,,,
24023000400,MD,2008,1.3,148.46,,,,,,
24023000400,MD,2009,-0.17,148.21,,,,,,
24023000400,MD,2010,-3.2,143.46,,,,,,
24023000400,MD,2011,-7.56,132.61,,,,,,
24023000400,MD,2012,2.36,135.75,,,,,,
24023000400,MD,2013,-3.53,130.95,,,,,,
24023000400,MD,2014,5.61,138.29,,,,,,
24023000400,MD,2015,6.57,147.38,,,,,,
24023000400,MD,2016,,,,,,,,
24023000400,MD,2017,,122.06,,,,,,
24023000400,MD,2018,,,,,,,,
24023000400,MD,2019,,135.93,,,,,,
24023000500,MD,1996,,100,,77.23,,,,
24023000500,MD,1997,4.03,104.03,,80.34,,,,
24023000500,MD,1998,6.51,110.8,,85.57,,,,
24023000500,MD,1999,1.24,112.18,,86.63,,,,
24023000500,MD,2000,15.43,129.49,,100,,,,
24023000500,MD,2001,6.09,137.38,,106.09,,,,
24023000500,MD,2002,8.37,148.88,,114.97,,,,
24023000500,MD,2003,10.55,164.58,,127.1,,,,
24023000500,MD,2004,18.91,195.7,,151.13,,,,
24023000500,MD,2005,10.82,216.87,,167.48,,,,
24023000500,MD,2006,10.77,240.23,,185.52,,,,
24023000500,MD,2007,2.17,245.45,,189.55,,,,
24023000500,MD,2008,3.04,252.92,,195.32,,,,
24023000500,MD,2009,-2.31,247.09,,190.81,,,,
24023000500,MD,2010,-10.88,220.2,,170.05,,,,
24023000500,MD,2011,4.13,229.3,,177.08,,,,
24023000500,MD,2012,-5.63,216.39,,167.11,,,,
24023000500,MD,2013,-0.59,215.11,,166.12,,,,
24023000500,MD,2014,-8.58,196.65,,151.86,,,,
24023000500,MD,2015,3.85,204.21,,157.7,,,,
24023000500,MD,2016,3.25,210.84,,162.82,,,,
24023000500,MD,2017,2.85,216.84,,167.46,,,,
24023000500,MD,2018,-1.9,212.72,,164.27,,,,
24023000500,MD,2019,6.86,227.31,,175.54,,,,
24023000600,MD,1998,,100,,97.67,,,,
24023000600,MD,1999,0.35,100.35,,98.01,,,,
24023000600,MD,2000,2.03,102.39,,100,,,,
24023000600,MD,2001,6.98,109.54,,106.98,,,,
24023000600,MD,2002,4.24,114.18,,111.52,,,,
24023000600,MD,2003,7.95,123.27,,120.39,,,,
24023000600,MD,2004,12.39,138.54,,135.31,,,,
24023000600,MD,2005,13.84,157.71,,154.04,,,,
24023000600,MD,2006,9.25,172.3,,168.29,,,,
24023000600,MD,2007,8.5,186.96,,182.6,,,,
24023000600,MD,2008,2.06,190.8,,186.35,,,,
24023000600,MD,2009,-8.47,174.63,,170.56,,,,
24023000600,MD,2010,-3.75,168.08,,164.16,,,,
24023000600,MD,2011,-4.01,161.34,,157.58,,,,
24023000600,MD,2012,-1.37,159.13,,155.42,,,,
24023000600,MD,2013,-3.07,154.25,,150.65,,,,
24023000600,MD,2014,2.65,158.33,,154.64,,,,
24023000600,MD,2015,-7.17,146.99,,143.56,,,,
24023000600,MD,2016,-0.78,145.85,,142.45,,,,
24023000600,MD,2017,8.55,158.32,,154.63,,,,
24023000600,MD,2018,22,193.15,,188.65,,,,
24023000600,MD,2019,-18.63,157.16,,153.5,,,,
24023000700,MD,1998,,100,,95.69,,,,
24023000700,MD,1999,3.35,103.35,,98.89,,,,
24023000700,MD,2000,1.12,104.51,,100,,,,
24023000700,MD,2001,5.27,110.02,,105.27,,,,
24023000700,MD,2002,7.07,117.79,,112.71,,,,
24023000700,MD,2003,7.66,126.81,,121.34,,,,
24023000700,MD,2004,9.48,138.84,,132.85,,,,
24023000700,MD,2005,15.68,160.61,,153.68,,,,
24023000700,MD,2006,16.34,186.86,,178.8,,,,
24023000700,MD,2007,1.52,189.69,,181.51,,,,
24023000700,MD,2008,-2.31,185.31,,177.31,,,,
24023000700,MD,2009,-5.71,174.72,,167.18,,,,
24023000700,MD,2010,-13.95,150.35,,143.87,,,,
24023000700,MD,2011,3.91,156.24,,149.5,,,,
24023000700,MD,2012,3.64,161.92,,154.94,,,,
24023000700,MD,2013,-3.86,155.68,,148.96,,,,
24023000700,MD,2014,-3.57,150.12,,143.64,,,,
24023000700,MD,2015,-11.14,133.39,,127.64,,,,
24023000700,MD,2016,25.2,167.01,,159.8,,,,
24023000700,MD,2017,-12.5,146.13,,139.83,,,,
24023000700,MD,2018,9.84,160.51,,153.58,,,,
24023000700,MD,2019,-5.22,152.12,,145.56,,,,
24025301102,MD,1986,,100,77.72,58.13,,,,
24025301102,MD,1987,1.21,101.21,78.66,58.83,,,,
24025301102,MD,1988,14.75,116.14,90.27,67.51,,,,
24025301102,MD,1989,6.95,124.21,96.54,72.2,,,,
24025301102,MD,1990,3.58,128.66,100,74.79,,,,
24025301102,MD,1991,1.68,130.83,101.68,76.05,,,,
24025301102,MD,1992,3.44,135.33,105.18,78.66,,,,
24025301102,MD,1993,0.99,136.67,106.22,79.44,,,,
24025301102,MD,1994,2.22,139.7,108.58,81.2,,,,
24025301102,MD,1995,6.51,148.8,115.65,86.49,,,,
24025301102,MD,1996,-3.66,143.36,111.42,83.33,,,,
24025301102,MD,1997,10.83,158.88,123.49,92.35,,,,
24025301102,MD,1998,-1.8,156.02,121.26,90.69,,,,
24025301102,MD,1999,-0.34,155.49,120.85,90.38,,,,
24025301102,MD,2000,10.64,172.04,133.71,100,,,,
24025301102,MD,2001,1.95,175.39,136.32,101.95,,,,
24025301102,MD,2002,8.61,190.49,148.05,110.73,,,,
24025301102,MD,2003,3.58,197.31,153.36,114.69,,,,
24025301102,MD,2004,14.32,225.57,175.32,131.12,,,,
24025301102,MD,2005,16.69,263.23,204.59,153.01,,,,
24025301102,MD,2006,18.92,313.02,243.28,181.95,,,,
24025301102,MD,2007,-2.42,305.45,237.4,177.55,,,,
24025301102,MD,2008,-5.86,287.56,223.5,167.15,,,,
24025301102,MD,2009,-4.31,275.18,213.87,159.95,,,,
24025301102,MD,2010,-3.6,265.26,206.17,154.19,,,,
24025301102,MD,2011,-1.25,261.96,203.6,152.27,,,,
24025301102,MD,2012,-3.39,253.07,196.69,147.1,,,,
24025301102,MD,2013,-3.91,243.17,189,141.35,,,,
24025301102,MD,2014,11.82,271.9,211.33,158.05,,,,
24025301102,MD,2015,-3.01,263.71,204.96,153.29,,,,
24025301102,MD,2016,-1.04,260.96,202.82,151.69,,,,
24025301102,MD,2017,1.06,263.71,204.96,153.29,,,,
24025301102,MD,2018,7.61,283.79,220.57,164.96,,,,
24025301102,MD,2019,3.3,293.16,227.85,170.4,,,,
24025301105,MD,1984,,100,66.97,55.15,,,,
24025301105,MD,1985,3.34,103.34,69.2,57,,,,
24025301105,MD,1986,11.52,115.24,77.18,63.56,,,,
24025301105,MD,1987,6.17,122.35,81.93,67.48,,,,
24025301105,MD,1988,10.46,135.14,90.5,74.54,,,,
24025301105,MD,1989,1,136.5,91.41,75.28,,,,
24025301105,MD,1990,9.4,149.33,100,82.36,,,,
24025301105,MD,1991,2.57,153.17,102.57,84.48,,,,
24025301105,MD,1992,2.37,156.81,105.01,86.49,,,,
24025301105,MD,1993,0.31,157.3,105.34,86.76,,,,
24025301105,MD,1994,1.77,160.08,107.2,88.29,,,,
24025301105,MD,1995,3.28,165.33,110.72,91.19,,,,
24025301105,MD,1996,1.63,168.03,112.53,92.68,,,,
24025301105,MD,1997,2.47,172.18,115.31,94.97,,,,
24025301105,MD,1998,0.39,172.85,115.75,95.34,,,,
24025301105,MD,1999,3.28,178.52,119.55,98.46,,,,
24025301105,MD,2000,1.56,181.31,121.42,100,,,,
24025301105,MD,2001,7.64,195.16,130.69,107.64,,,,
24025301105,MD,2002,4.76,204.46,136.92,112.77,,,,
24025301105,MD,2003,11.67,228.31,152.89,125.92,,,,
24025301105,MD,2004,23.43,281.81,188.72,155.43,,,,
24025301105,MD,2005,19.6,337.04,225.71,185.9,,,,
24025301105,MD,2006,11.76,376.7,252.26,207.77,,,,
24025301105,MD,2007,3.12,388.45,260.13,214.25,,,,
24025301105,MD,2008,-6.49,363.22,243.24,200.33,,,,
24025301105,MD,2009,-9.3,329.43,220.61,181.7,,,,
24025301105,MD,2010,-3.35,318.41,213.23,175.62,,,,
24025301105,MD,2011,-0.34,317.33,212.51,175.02,,,,
24025301105,MD,2012,-4,304.64,204.01,168.02,,,,
24025301105,MD,2013,7.86,328.57,220.04,181.22,,,,
24025301105,MD,2014,-3.76,316.21,211.75,174.4,,,,
24025301105,MD,2015,,,,,,,,
24025301105,MD,2016,,321.03,214.99,177.07,,,,
24025301105,MD,2017,4.58,335.74,224.84,185.18,,,,
24025301105,MD,2018,,,,,,,,
24025301105,MD,2019,,370.36,248.02,204.27,,,,
24025301106,MD,1986,,100,74.04,59.31,,,,
24025301106,MD,1987,13.03,113.03,83.69,67.04,,,,
24025301106,MD,1988,11.38,125.9,93.22,74.67,,,,
24025301106,MD,1989,2.82,129.46,95.85,76.78,,,,
24025301106,MD,1990,4.33,135.06,100,80.11,,,,
24025301106,MD,1991,0.68,135.98,100.68,80.65,,,,
24025301106,MD,1992,3.81,141.17,104.52,83.72,,,,
24025301106,MD,1993,2.59,144.82,107.23,85.89,,,,
24025301106,MD,1994,3.07,149.27,110.52,88.53,,,,
24025301106,MD,1995,-1.06,147.68,109.35,87.59,,,,
24025301106,MD,1996,2.3,151.07,111.85,89.6,,,,
24025301106,MD,1997,3.48,156.33,115.75,92.72,,,,
24025301106,MD,1998,1.41,158.53,117.38,94.03,,,,
24025301106,MD,1999,2.14,161.93,119.89,96.04,,,,
24025301106,MD,2000,4.12,168.61,124.84,100,,,,
24025301106,MD,2001,4.12,175.55,129.97,104.12,,,,
24025301106,MD,2002,9.51,192.24,142.33,114.01,,,,
24025301106,MD,2003,7.82,207.28,153.47,122.94,,,,
24025301106,MD,2004,17.9,244.39,180.94,144.94,,,,
24025301106,MD,2005,19.39,291.78,216.03,173.05,,,,
24025301106,MD,2006,12.9,329.43,243.91,195.38,,,,
24025301106,MD,2007,0.9,332.38,246.09,197.13,,,,
24025301106,MD,2008,-0.09,332.08,245.87,196.96,,,,
24025301106,MD,2009,-10.31,297.85,220.53,176.65,,,,
24025301106,MD,2010,-3.3,288.04,213.26,170.83,,,,
24025301106,MD,2011,-2.14,281.86,208.69,167.17,,,,
24025301106,MD,2012,-0.74,279.77,207.14,165.93,,,,
24025301106,MD,2013,0.02,279.82,207.18,165.96,,,,
24025301106,MD,2014,4.53,292.49,216.56,173.48,,,,
24025301106,MD,2015,-2.77,284.39,210.56,168.67,,,,
24025301106,MD,2016,9.25,310.7,230.04,184.27,,,,
24025301106,MD,2017,2.53,318.54,235.85,188.93,,,,
24025301106,MD,2018,0.53,320.24,237.1,189.93,,,,
24025301106,MD,2019,9.44,350.47,259.49,207.86,,,,
24025301107,MD,1992,,100,,92.73,,,,
24025301107,MD,1993,-3.36,96.64,,89.61,,,,
24025301107,MD,1994,3.18,99.71,,92.46,,,,
24025301107,MD,1995,1.8,101.51,,94.12,,,,
24025301107,MD,1996,-0.6,100.9,,93.56,,,,
24025301107,MD,1997,,,,,,,,
24025301107,MD,1998,,107.05,,99.26,,,,
24025301107,MD,1999,-3.06,103.78,,96.23,,,,
24025301107,MD,2000,3.92,107.84,,100,,,,
24025301107,MD,2001,4.83,113.05,,104.83,,,,
24025301107,MD,2002,6.75,120.69,,111.91,,,,
24025301107,MD,2003,9.86,132.58,,122.94,,,,
24025301107,MD,2004,13.55,150.55,,139.6,,,,
24025301107,MD,2005,29.63,195.16,,180.96,,,,
24025301107,MD,2006,8.61,211.96,,196.54,,,,
24025301107,MD,2007,2.29,216.81,,201.04,,,,
24025301107,MD,2008,-1.89,212.71,,197.24,,,,
24025301107,MD,2009,-0.87,210.86,,195.52,,,,
24025301107,MD,2010,-8.94,192.01,,178.04,,,,
24025301107,MD,2011,-1.9,188.36,,174.65,,,,
24025301107,MD,2012,-5.1,178.75,,165.75,,,,
24025301107,MD,2013,,,,,,,,
24025301107,MD,2014,,,,,,,,
24025301107,MD,2015,,176.9,,164.04,,,,
24025301107,MD,2016,,,,,,,,
24025301107,MD,2017,,,,,,,,
24025301107,MD,2018,,,,,,,,
24025301107,MD,2019,,,,,,,,
24025301108,MD,1986,,100,75.96,62.24,,,,
24025301108,MD,1987,7.75,107.75,81.85,67.07,,,,
24025301108,MD,1988,12.88,121.63,92.39,75.7,,,,
24025301108,MD,1989,5.36,128.14,97.34,79.76,,,,
24025301108,MD,1990,2.73,131.64,100,81.94,,,,
24025301108,MD,1991,-0.88,130.48,99.12,81.22,,,,
24025301108,MD,1992,4.53,136.4,103.62,84.9,,,,
24025301108,MD,1993,1.81,138.87,105.49,86.44,,,,
24025301108,MD,1994,2.98,143.01,108.63,89.01,,,,
24025301108,MD,1995,0.05,143.08,108.69,89.05,,,,
24025301108,MD,1996,1.23,144.83,110.02,90.14,,,,
24025301108,MD,1997,0.08,144.95,110.11,90.22,,,,
24025301108,MD,1998,5.07,152.3,115.69,94.79,,,,
24025301108,MD,1999,-1.47,150.06,113.99,93.4,,,,
24025301108,MD,2000,7.07,160.67,122.05,100,,,,
24025301108,MD,2001,3.72,166.64,126.59,103.72,,,,
24025301108,MD,2002,6.68,177.78,135.05,110.65,,,,
24025301108,MD,2003,6.74,189.76,144.15,118.11,,,,
24025301108,MD,2004,22.13,231.75,176.05,144.25,,,,
24025301108,MD,2005,20.77,279.9,212.62,174.21,,,,
24025301108,MD,2006,13.89,318.76,242.15,198.4,,,,
24025301108,MD,2007,-2.51,310.75,236.06,193.41,,,,
24025301108,MD,2008,0.41,312.02,237.02,194.21,,,,
24025301108,MD,2009,-9.66,281.87,214.12,175.44,,,,
24025301108,MD,2010,-3.31,272.55,207.04,169.64,,,,
24025301108,MD,2011,-4.3,260.83,198.14,162.34,,,,
24025301108,MD,2012,-3.23,252.4,191.73,157.1,,,,
24025301108,MD,2013,8.69,274.34,208.4,170.75,,,,
24025301108,MD,2014,-9.5,248.27,188.6,154.53,,,,
24025301108,MD,2015,12.18,278.51,211.57,173.35,,,,
24025301108,MD,2016,0.76,280.62,213.17,174.66,,,,
24025301108,MD,2017,-4.86,266.99,202.82,166.18,,,,
24025301108,MD,2018,,,,,,,,
24025301108,MD,2019,,,,,,,,
24025301201,MD,1992,,100,,79.19,,,,
24025301201,MD,1993,4.75,104.75,,82.96,,,,
24025301201,MD,1994,1.4,106.22,,84.12,,,,
24025301201,MD,1995,9.44,116.24,,92.06,,,,
24025301201,MD,1996,-1.31,114.71,,90.85,,,,
24025301201,MD,1997,1.74,116.71,,92.43,,,,
24025301201,MD,1998,1.69,118.68,,93.99,,,,
24025301201,MD,1999,2.4,121.53,,96.24,,,,
24025301201,MD,2000,3.91,126.27,,100,,,,
24025301201,MD,2001,10.84,139.97,,110.84,,,,
24025301201,MD,2002,3.84,145.34,,115.1,,,,
24025301201,MD,2003,7.46,156.18,,123.69,,,,
24025301201,MD,2004,21.06,189.07,,149.73,,,,
24025301201,MD,2005,19.58,226.09,,179.04,,,,
24025301201,MD,2006,10.62,250.09,,198.06,,,,
24025301201,MD,2007,6.52,266.4,,210.97,,,,
24025301201,MD,2008,-9.6,240.82,,190.71,,,,
24025301201,MD,2009,-7.47,222.84,,176.47,,,,
24025301201,MD,2010,-5.92,209.64,,166.02,,,,
24025301201,MD,2011,-4,201.24,,159.37,,,,
24025301201,MD,2012,-0.87,199.49,,157.98,,,,
24025301201,MD,2013,3.04,205.55,,162.78,,,,
24025301201,MD,2014,10.57,227.29,,179.99,,,,
24025301201,MD,2015,-13.86,195.78,,155.05,,,,
24025301201,MD,2016,9.92,215.2,,170.43,,,,
24025301201,MD,2017,6.1,228.33,,180.82,,,,
24025301201,MD,2018,5.31,240.46,,190.42,,,,
24025301201,MD,2019,1.62,244.34,,193.5,,,,
24025301202,MD,1990,,100,100,82.82,,,,
24025301202,MD,1991,1.83,101.83,101.83,84.33,,,,
24025301202,MD,1992,0.25,102.08,102.08,84.54,,,,
24025301202,MD,1993,2.3,104.43,104.43,86.48,,,,
24025301202,MD,1994,0.32,104.76,104.76,86.76,,,,
24025301202,MD,1995,2.13,106.99,106.99,88.61,,,,
24025301202,MD,1996,-0.92,106.01,106.01,87.8,,,,
24025301202,MD,1997,3.8,110.04,110.04,91.13,,,,
24025301202,MD,1998,2.01,112.25,112.25,92.97,,,,
24025301202,MD,1999,3.35,116.01,116.01,96.07,,,,
24025301202,MD,2000,4.09,120.75,120.75,100,,,,
24025301202,MD,2001,3.98,125.55,125.55,103.98,,,,
24025301202,MD,2002,5.73,132.74,132.74,109.93,,,,
24025301202,MD,2003,6.37,141.2,141.2,116.94,,,,
24025301202,MD,2004,18.45,167.26,167.26,138.52,,,,
24025301202,MD,2005,16.05,194.1,194.1,160.75,,,,
24025301202,MD,2006,13.17,219.66,219.66,181.92,,,,
24025301202,MD,2007,3.89,228.2,228.2,188.99,,,,
24025301202,MD,2008,-0.97,225.98,225.98,187.15,,,,
24025301202,MD,2009,-11.76,199.41,199.41,165.15,,,,
24025301202,MD,2010,-2.94,193.54,193.54,160.29,,,,
24025301202,MD,2011,-4.58,184.68,184.68,152.94,,,,
24025301202,MD,2012,-0.53,183.69,183.69,152.13,,,,
24025301202,MD,2013,2.98,189.16,189.16,156.65,,,,
24025301202,MD,2014,1.06,191.17,191.17,158.32,,,,
24025301202,MD,2015,4.53,199.83,199.83,165.5,,,,
24025301202,MD,2016,2.82,205.46,205.46,170.16,,,,
24025301202,MD,2017,-13.46,177.81,177.81,147.26,,,,
24025301202,MD,2018,26.97,225.77,225.77,186.97,,,,
24025301202,MD,2019,-2.4,220.35,220.35,182.49,,,,
24025301204,MD,1985,,100,73.25,58.25,,,,
24025301204,MD,1986,7.32,107.32,78.61,62.51,,,,
24025301204,MD,1987,6.76,114.57,83.92,66.74,,,,
24025301204,MD,1988,11.82,128.12,93.84,74.63,,,,
24025301204,MD,1989,5.39,135.02,98.9,78.65,,,,
