,jurscode,acctid,digxcord,digycord,ooi,resityp,desclu,acres,pflw,sqftstrc,strugrad,desccnst,descstyl,descbldg,lastassd,convey1,tradate,salepric,taxbase,geometry,fips,ct,bg,age,station_name,line,mta_metro,light_rail,marc_penn,marc_camden,x,y,dist_stat,lndist_stat,halfmi_dummy,qmi_dummy,road_name,dist_exit,prsqf,mhinc,occrate
16451,ANNE,020517502549500,431591.8,166590.1,H,SF,Residential,0.179,0,2132,3.0,CNST Siding,STRY 2 Story No Basement,DWEL Standard Unit,2017.0,3,2016,352000,350600.0,POINT (431591.799999997 166590.1000000015),003,750900,3,20.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,600.0293853531642,6.3969786296054885,1,0,NO NAME,651.62620078414,165.1031894934334,56063.0,1.0
16453,ANNE,020532614332400,431835.4,166834.1,H,SF,Residential,0.172,0,944,3.0,CNST Frame,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2015,208000,256700.0,POINT (431835.3999999985 166834.1000000015),003,750900,3,62.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,368.3271575202729,5.908971558229891,0,1,NO NAME,888.1167396432137,220.33898305084745,56063.0,1.0
16454,ANNE,020532609596500,431909.5,166843.6,H,SF,Residential,0.215,0,964,3.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2014,260000,212400.0,POINT (431909.5 166843.6000000015),003,750900,3,55.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,392.189660938913,5.971745551708786,0,1,NO NAME,915.2704055059064,269.7095435684647,56063.0,1.0
16519,ANNE,020523603938800,430738.8,170653.9,H,SF,Residential,0.229,0,1357,3.0,CNST Brick,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2015,315000,285600.0,POINT (430738.799999997 170653.8999999985),003,750400,2,57.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,977.5434847453924,6.885042776543099,0,0,BALTO ANNAPOLIS BLVD,369.19256495229615,232.12969786293294,99398.0,0.9596385542168676
16639,ANNE,020476890246780,415321.5,160649.7,H,TH,Residential,0.035,0,2160,4.0,CNST Siding,STRY TH Center 3 Story No Basement,DWEL Center Unit,2017.0,1,2018,395990,355200.0,POINT (415321.5 160649.6999999993),003,740500,2,1.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1308.104852072184,7.176334690939029,0,0,SYKESVILLE RD,2896.6788894013825,183.3287037037037,118882.0,0.9728942652329751
16640,ANNE,020476890246779,415316.9,160644.6,H,TH,Residential,0.047,0,2244,4.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2018,449540,426400.0,POINT (415316.8999999985 160644.6000000015),003,740500,2,1.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1301.2581877459904,7.171086912125322,0,0,SCAGGSVILLE RD,2903.281082699056,200.32976827094475,118882.0,0.9728942652329751
16641,ANNE,020476890246778,415308.0,160631.0,H,TH,Residential,0.048,0,1848,4.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2017,414290,384400.0,POINT (415308 160631),003,740500,2,0.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1285.4516666433365,7.158865427121871,0,0,SCAGGSVILLE RD,2899.0391793422036,224.18290043290042,118882.0,0.9728942652329751
16642,ANNE,020476890246777,415304.7,160625.4,H,TH,Residential,0.036,0,2480,4.0,CNST Siding,STRY TH Center 3 Story No Basement,DWEL Center Unit,2017.0,1,2017,424390,378900.0,POINT (415304.700000003 160625.3999999985),003,740500,2,0.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1279.2123287785669,7.153999799355232,0,0,SCAGGSVILLE RD,2897.663362065484,171.125,118882.0,0.9728942652329751
16643,ANNE,020476890246776,415301.3,160618.8,H,TH,Residential,0.036,0,2182,4.0,CNST Siding,STRY TH Center 3 Story No Basement,DWEL Center Unit,2017.0,1,2017,383490,350400.0,POINT (415301.299999997 160618.8000000007),003,740500,2,0.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1272.2196464022575,7.148518406982135,0,0,SCAGGSVILLE RD,2896.523755033058,175.75160403299725,118882.0,0.9728942652329751
16644,ANNE,020476890246775,415299.9,160612.1,H,TH,Residential,0.048,0,2244,4.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2017,454790,430700.0,POINT (415299.8999999985 160612.1000000015),003,740500,2,0.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1266.6286408320057,7.144114036199961,0,0,SCAGGSVILLE RD,2897.3298082523493,202.6693404634581,118882.0,0.9728942652329751
16645,ANNE,020476890246774,415295.6,160599.6,N,TH,Residential,0.047,0,2244,4.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2018,415000,421800.0,POINT (415295.6000000015 160599.6000000015),003,740500,2,1.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1254.9876038915352,7.13488097413984,0,0,SCAGGSVILLE RD,2897.279086168148,184.93761140819964,118882.0,0.9728942652329751
16646,ANNE,020476890246772,415293.2,160586.4,H,TH,Residential,0.035,0,2160,4.0,CNST Siding,STRY TH Center 3 Story No Basement,DWEL Center Unit,2017.0,1,2018,374990,346400.0,POINT (415293.200000003 160586.3999999985),003,740500,2,1.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1244.3135039045158,7.126339254334217,0,0,SCAGGSVILLE RD,2899.3131686379807,173.6064814814815,118882.0,0.9728942652329751
16647,ANNE,020476890246771,415291.2,160580.3,N,TH,Residential,0.035,0,2160,4.0,CNST Siding,STRY TH Center 3 Story No Basement,DWEL Center Unit,2017.0,1,2018,370000,357200.0,POINT (415291.200000003 160580.3000000007),003,740500,2,1.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1238.7373323198306,7.121847859412156,0,0,SCAGGSVILLE RD,2899.4327039840728,171.2962962962963,118882.0,0.9728942652329751
16648,ANNE,020476890246770,415289.6,160573.5,H,TH,Residential,0.047,0,2244,4.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2017,432000,426600.0,POINT (415289.6000000015 160573.5),003,740500,2,0.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1232.9995067309915,7.117205103108296,0,0,SCAGGSVILLE RD,2900.176387774956,192.5133689839572,118882.0,0.9728942652329751
16725,ANNE,020532402202200,433182.2,166788.0,H,SF,Residential,0.141,0,900,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2016,275000,206200.0,POINT (433182.200000003 166788),003,751000,1,61.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1526.764925912704,7.330906348320532,0,0,NO NAME,1934.2746189646875,305.55555555555554,68848.0,0.9031620553359684
16726,ANNE,020532407372400,433173.4,166637.7,H,SF,Residential,0.168,0,1800,3.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2017,328000,211100.0,POINT (433173.3999999985 166637.6999999993),003,751000,1,62.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1563.7344612448953,7.354832124877966,0,0,NO NAME,1996.6065456538392,182.22222222222223,68848.0,0.9031620553359684
16727,ANNE,020532407509900,433191.9,166646.4,H,SF,Residential,0.19,0,900,3.0,CNST Shingle Asbestos,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2016,189900,182900.0,POINT (433191.8999999985 166646.3999999985),003,751000,1,61.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1578.1454870276027,7.364005694258338,0,0,NO NAME,2008.409214226416,211.0,68848.0,0.9031620553359684
16728,ANNE,020532408820000,432991.4,166222.0,H,SF,Residential,0.143,0,1170,3.0,CNST Brick,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2018,245000,182300.0,POINT (432991.3999999985 166222),003,751000,3,69.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1602.282572190247,7.379184499208908,0,0,DONALDSON AVE,1999.726502284846,209.4017094017094,68848.0,0.9031620553359684
16730,ANNE,020532402329800,433057.4,166361.0,H,SF,Residential,0.172,0,1170,3.0,CNST Brick,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2017,260000,185500.0,POINT (433057.3999999985 166361),003,751000,3,68.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1579.4109913966026,7.364807266262137,0,0,NO NAME,2055.0931573531834,222.22222222222223,68848.0,0.9031620553359684
16731,ANNE,020532410421600,432991.2,166393.7,H,SF,Residential,0.196,0,1170,3.0,CNST Brick,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2017,210000,188800.0,POINT (432991.200000003 166393.6999999993),003,751000,3,68.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1505.8592340379134,7.31711893389689,0,0,NO NAME,1982.8843628940015,179.48717948717947,68848.0,0.9031620553359684
16732,ANNE,020532413368935,433052.4,166375.3,H,SF,Residential,0.172,0,1170,3.0,CNST Brick,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2018,245000,192800.0,POINT (433052.3999999985 166375.3000000007),003,751000,3,69.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1567.7566690029469,7.357401003282969,0,0,NO NAME,2042.348180138221,209.4017094017094,68848.0,0.9031620553359684
16733,ANNE,020532415800400,433044.2,166387.9,H,SF,Residential,0.143,0,1170,3.0,CNST Brick,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,220000,241400.0,POINT (433044.200000003 166387.8999999985),003,751000,3,66.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1554.270464359005,7.3487615597727585,0,0,NO NAME,2028.1443136718394,188.03418803418805,68848.0,0.9031620553359684
16734,ANNE,020532413150500,433025.3,166561.2,H,SF,Residential,0.219,0,1290,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,233720,201500.0,POINT (433025.299999997 166561.1999999993),003,751000,1,60.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1456.4858061448738,7.283781831171692,0,0,NO NAME,1911.2170465285285,181.1782945736434,68848.0,0.9031620553359684
16735,ANNE,020532402787619,432979.8,166601.6,H,SF,Residential,0.144,0,1290,3.0,CNST Shingle Asbestos,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2017,240000,209500.0,POINT (432979.799999997 166601.6000000015),003,751000,1,62.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1398.2509356260448,7.242977402842217,0,0,NO NAME,1850.9234079177288,186.04651162790697,68848.0,0.9031620553359684
16736,ANNE,020532407169920,432994.0,166633.5,H,SF,Residential,0.144,0,1290,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2018,239900,179800.0,POINT (432994 166633.5),003,751000,1,63.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1398.4442850998469,7.2431156728064785,0,0,NO NAME,1845.334255677339,185.96899224806202,68848.0,0.9031620553359684
16737,ANNE,020532415124400,433078.2,166697.7,H,SF,Residential,0.148,0,900,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2018,230000,188800.0,POINT (433078.200000003 166697.6999999993),003,751000,1,63.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1453.836373577618,7.2819611163947355,0,0,NO NAME,1884.1837097161738,255.55555555555554,68848.0,0.9031620553359684
16738,ANNE,020532416955800,433036.4,166728.6,H,SF,Residential,0.144,0,900,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2017,186000,187000.0,POINT (433036.3999999985 166728.6000000015),003,751000,1,62.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1404.2463507743635,7.247256032708338,0,0,NO NAME,1832.5815792517208,206.66666666666666,68848.0,0.9031620553359684
16739,ANNE,020532402385600,433071.1,166808.1,H,SF,Residential,0.144,0,1224,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2014,199000,210300.0,POINT (433071.1000000015 166808.1000000015),003,751000,1,59.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1414.251809732406,7.254355913863533,0,0,NO NAME,1825.7482055040982,162.58169934640523,68848.0,0.9031620553359684
16787,ANNE,020562415335600,431299.7,171990.4,N,SF,Residential,0.172,0,1436,2.0,CNST Siding,STRY 2 Story No Basement,DWEL Standard Unit,2017.0,3,2018,728105,167000.0,POINT (431299.700000003 171990.3999999985),003,750201,2,26.0,NORTH LINTHICUM,Light Rail,0,1,0,0,430582.2212,171887.4817,724.8227403498439,6.585927128891457,1,0,BALTO BELTWAY (INNER LOOP),1074.338396146315,507.03690807799444,42378.0,0.9574468085106383
16788,ANNE,020562490031548,431248.8,171970.9,H,SF,Residential,0.115,0,912,3.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2017,172000,148500.0,POINT (431248.799999997 171970.8999999985),003,750201,2,35.0,NORTH LINTHICUM,Light Rail,0,1,0,0,430582.2212,171887.4817,671.7781697704004,6.5099281815183305,1,0,BALTO BELTWAY (INNER LOOP),1040.1154242984635,188.59649122807016,42378.0,0.9574468085106383
16789,ANNE,020562414404640,431227.2,171963.0,H,SF,Residential,0.115,0,1224,3.0,CNST Siding,STRY Split Foyer,DWEL Split Foyer,2017.0,1,2016,193000,209300.0,POINT (431227.200000003 171963),003,750201,2,34.0,NORTH LINTHICUM,Light Rail,0,1,0,0,430582.2212,171887.4817,649.3848366632349,6.476025509632099,1,0,BALTO BELTWAY (INNER LOOP),1026.4837295645937,157.6797385620915,42378.0,0.9574468085106383
16849,ANNE,020568204939150,432790.7,168186.8,H,SF,Residential,0.258,0,972,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2018,225000,192000.0,POINT (432790.700000003 168186.8000000007),003,750804,2,56.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1480.2848489923724,7.299989813774433,0,0,BALTO ANNAPOLIS BLVD,1456.148068820464,231.4814814814815,67770.0,0.927968851395198
16850,ANNE,020568211076200,432813.6,168190.3,H,SF,Residential,0.274,0,972,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2016,255000,223400.0,POINT (432813.6000000015 168190.3000000007),003,750804,2,53.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1499.4985745819213,7.312886047593028,0,0,BALTO ANNAPOLIS BLVD,1478.7345809138121,262.34567901234567,67770.0,0.927968851395198
16851,ANNE,020568200444325,432806.0,168312.1,H,SF,Residential,0.203,0,1540,3.0,CNST Siding,STRY 2 Story No Basement,DWEL Standard Unit,2017.0,1,2017,238000,197700.0,POINT (432806 168312.1000000015),003,750804,2,55.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1578.8889045945516,7.364476653702215,0,0,BALTO ANNAPOLIS BLVD,1520.606533107464,154.54545454545453,67770.0,0.927968851395198
16852,ANNE,020568216279600,432862.3,168230.4,H,SF,Residential,0.212,0,1540,3.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2017,259900,222000.0,POINT (432862.299999997 168230.3999999985),003,750804,2,55.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1562.5039389833184,7.354044902556703,0,0,BALTO ANNAPOLIS BLVD,1538.8431521592615,168.76623376623377,67770.0,0.927968851395198
16853,ANNE,020568215256035,432803.0,168330.2,H,SF,Residential,0.14,0,1005,3.0,CNST Siding,STRY Split Foyer,DWEL Split Foyer,2017.0,1,2017,240000,222700.0,POINT (432803 168330.1999999993),003,750804,2,55.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1589.8566075173858,7.3713991071961305,0,0,BALTO ANNAPOLIS BLVD,1525.8884750050881,238.80597014925374,67770.0,0.927968851395198
16901,ANNE,020442605422425,426384.7,156775.8,H,SF,Residential,0.258,0,1440,3.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2018,315000,230700.0,POINT (426384.700000003 156775.8000000007),003,740900,3,63.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1370.6835838196637,7.2230648606716095,0,0,ROBERT CRAIN HWY,5247.343066661423,218.75,84583.0,0.9904870624048706
16902,ANNE,020442600331300,426412.5,156689.2,N,SF,Residential,0.258,0,2268,3.0,CNST Siding,STRY 1 1/2 Story No Basement,DWEL Standard Unit,2017.0,1,2015,322900,318600.0,POINT (426412.5 156689.1999999993),003,740900,3,60.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1452.7909031894765,7.281241746256305,0,0,ROBERT CRAIN HWY,5207.067138788133,142.3721340388007,84583.0,0.9904870624048706
16903,ANNE,020442600317300,426386.4,156625.6,H,SF,Residential,0.258,0,1897,4.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2016,355000,346300.0,POINT (426386.3999999985 156625.6000000015),003,740900,3,61.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1483.3612113380445,7.302065880476047,0,0,ROBERT CRAIN HWY,5224.441399201662,187.1375856615709,84583.0,0.9904870624048706
16904,ANNE,020442605470500,426369.1,156583.6,H,SF,Residential,0.258,0,1290,3.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2014,285500,248000.0,POINT (426369.1000000015 156583.6000000015),003,740900,3,59.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1504.891068372654,7.316475794744596,0,0,ROBERT CRAIN HWY,5236.441899255779,221.31782945736435,84583.0,0.9904870624048706
16905,ANNE,020442606572504,426327.1,156481.0,H,SF,Residential,0.258,0,1512,3.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2017,265000,239800.0,POINT (426327.1000000015 156481),003,740900,3,62.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1561.9487387463046,7.353689512157088,0,0,ROBERT CRAIN HWY,5267.029756556057,175.26455026455025,84583.0,0.9904870624048706
16906,ANNE,020442605260200,426264.9,156481.6,H,SF,Residential,0.258,0,1888,3.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2015,265000,286500.0,POINT (426264.8999999985 156481.6000000015),003,740900,3,60.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1526.6171435897768,7.330809549217323,0,0,ROBERT CRAIN HWY,5328.988021411218,140.36016949152543,84583.0,0.9904870624048706
16907,ANNE,020442600122725,426318.5,156459.9,H,SF,Residential,0.258,0,960,3.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2015,220000,224600.0,POINT (426318.5 156459.8999999985),003,740900,3,60.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1574.4155364427706,7.361639394416709,0,0,ROBERT CRAIN HWY,5273.549929690978,229.16666666666666,84583.0,0.9904870624048706
16908,ANNE,020442600666303,426301.1,156417.3,H,SF,Residential,0.258,0,960,3.0,CNST Frame,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2014,214000,212100.0,POINT (426301.1000000015 156417.3000000007),003,740900,3,59.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1600.2582464930756,7.377920299261811,0,0,ROBERT CRAIN HWY,5287.025476244836,222.91666666666666,84583.0,0.9904870624048706
16909,ANNE,020442601933505,426238.7,156417.8,H,SF,Residential,0.258,0,1308,3.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2016,280000,258400.0,POINT (426238.700000003 156417.8000000007),003,740900,3,61.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1566.7820225389742,7.356779127727237,0,0,ROBERT CRAIN HWY,5349.2380482088765,214.06727828746176,84583.0,0.9904870624048706
16910,ANNE,020442600665350,426230.3,156396.6,H,SF,Residential,0.258,0,960,3.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2016,284000,213000.0,POINT (426230.299999997 156396.6000000015),003,740900,3,61.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1580.7233236147551,7.365637821018849,0,0,ROBERT CRAIN HWY,5355.841597281524,295.8333333333333,84583.0,0.9904870624048706
16915,ANNE,020551703074075,429030.4,171411.9,H,SF,Residential,0.204,0,1320,3.0,CNST Siding,STRY Split Foyer,DWEL Split Foyer,2017.0,1,2018,369900,297400.0,POINT (429030.3999999985 171411.8999999985),003,751200,1,51.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,1156.2159547134097,7.0529078438209485,0,0,BALTIMORE WASHINGTON PKWY,1090.767767142904,280.22727272727275,94184.0,0.8562211981566821
16916,ANNE,020551701738708,428988.9,171436.7,H,SF,Residential,0.267,0,1200,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2016,289000,268700.0,POINT (428988.8999999985 171436.6999999993),003,751200,1,46.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,1201.9323650003155,7.09168584479347,0,0,BALTIMORE WASHINGTON PKWY,1087.0258736341677,240.83333333333334,94184.0,0.8562211981566821
16917,ANNE,020551702209080,428902.9,171453.6,H,SF,Residential,0.19,0,1176,3.0,CNST Siding,STRY Split Foyer,DWEL Split Foyer,2017.0,1,2015,302000,285600.0,POINT (428902.8999999985 171453.6000000015),003,751200,1,45.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,1271.8309539556108,7.148212837234729,0,0,BALTIMORE WASHINGTON PKWY,1115.1962407709893,256.80272108843536,94184.0,0.8562211981566821
16984,ANNE,020547507434178,429383.8,171007.8,H,SF,Residential,0.232,0,1440,3.0,CNST Shingle Asbestos,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,319500,299700.0,POINT (429383.799999997 171007.8000000007),003,751200,1,62.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,619.6838004799806,6.429209348719461,1,0,AVIATION BLVD,1017.3011060947806,221.875,94184.0,0.8562211981566821
16985,ANNE,020547501156400,429345.0,171032.6,N,SF,Residential,0.241,0,1960,4.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,3,2018,230000,400200.0,POINT (429345 171032.6000000015),003,751200,1,0.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,663.427510807176,6.497419595063997,1,0,AVIATION BLVD,1044.378097444455,117.34693877551021,94184.0,0.8562211981566821
16986,ANNE,020547590249119,429358.3,171032.0,N,SF,Residential,0.239,0,1960,4.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,3,2018,230000,400100.0,POINT (429358.299999997 171032),003,751200,1,0.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,654.5197997591379,6.483901836625211,1,0,AVIATION BLVD,1032.1317328090286,117.34693877551021,94184.0,0.8562211981566821
16987,ANNE,020547501155000,429326.2,171024.1,H,SF,Residential,0.238,0,2036,4.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2017,412250,417500.0,POINT (429326.200000003 171024.1000000015),003,751200,1,8.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,669.2408136187854,6.506143955924163,1,0,AVIATION BLVD,1064.962072010547,202.4803536345776,94184.0,0.8562211981566821
16988,ANNE,020547504946200,429363.1,171082.0,H,SF,Residential,0.47,0,1388,3.0,CNST Brick,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2018,350000,318600.0,POINT (429363.1000000015 171082),003,751200,1,61.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,691.2641133120369,6.538521969716056,1,0,AVIATION BLVD,1011.0067619559993,252.1613832853026,94184.0,0.8562211981566821
16989,ANNE,020547512223400,429266.3,171039.3,H,SF,Residential,0.45,0,1152,3.0,CNST Brick,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2016,290000,277300.0,POINT (429266.299999997 171039.3000000007),003,751200,1,64.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,721.1800621745281,6.580888845598337,1,0,AVIATION BLVD,1116.3324063633,251.73611111111111,94184.0,0.8562211981566821
16990,ANNE,020547513290909,429324.6,171096.5,H,SF,Residential,0.212,0,1308,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2018,290000,253100.0,POINT (429324.6000000015 171096.5),003,751200,1,66.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,726.000996730005,6.587551387730197,1,0,AVIATION BLVD,1043.4135726754666,221.7125382262997,94184.0,0.8562211981566821
16991,ANNE,020547511895000,429264.1,171109.0,H,SF,Residential,0.203,0,1014,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,219000,239700.0,POINT (429264.1000000015 171109),003,751200,1,60.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,774.0307997442857,6.651611665749282,1,0,AVIATION BLVD,1098.1680919873365,215.97633136094674,94184.0,0.8562211981566821
16992,ANNE,020547504095505,429057.8,171090.6,H,SF,Residential,0.202,0,1232,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2017,335000,277300.0,POINT (429057.799999997 171090.6000000015),003,751200,1,41.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,910.6110613100493,6.814115870103479,0,0,AVIATION BLVD,1302.6051345909862,271.9155844155844,94184.0,0.8562211981566821
17046,ANNE,020468090068588,424978.3,159290.5,H,TH,Residential,0.034,0,1340,3.0,CNST Siding,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2014,285000,263200.0,POINT (424978.299999997 159290.5),003,740305,2,20.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1595.6767754251787,7.3750532358360505,0,0,NO NAME,5662.093703398772,212.6865671641791,93677.0,0.9375436961081332
17047,ANNE,020468090068586,424986.6,159281.5,H,TH,Residential,0.034,0,1352,3.0,CNST Siding,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2018,280000,259300.0,POINT (424986.6000000015 159281.5),003,740305,2,24.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1584.7005584864514,7.3681507463727876,0,0,NO NAME,5667.512708049258,207.10059171597632,93677.0,0.9375436961081332
17048,ANNE,020468090068585,424990.6,159276.8,H,TH,Residential,0.034,0,1320,3.0,CNST Siding,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2017,275000,257600.0,POINT (424990.6000000015 159276.8000000007),003,740305,2,23.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1579.069210348154,7.364590845054497,0,0,NO NAME,5670.470574999341,208.33333333333334,93677.0,0.9375436961081332
